business_time,business_job_openings,business_review,plat_customer_support_cnt_t3m,plat_dashboard_cnt_t3m,plat_trsct_acct_flag,plat_saving_acct_flag,plat_login_cnt_t1m,fin_revenue,fin_profit,fin_assets,fin_liabilities,tran_vol_t1m,tran_vol_t3m,tran_cnt_t3m,tran_inflow_t3m,tran_outflow_t3m,credit_score,credit_lines_cnt,credit_current_amt,credit_default_cnt_t12m,credit_inquiry_cnt_t3m,credit_court_cnt_t12m,loan_amount,loan_late_repayment_cnt,loan_interest_rate,loan_utilization_amount,drv_income_pm_avg_t3m,drv_profit_margin_rate,drv_asset_liability_rate,drv_loan_util_rate,drv_inflow_outflow_rate_t3m,drv_tran_vol_std_t12m,drv_inflow_std_t6m,drv_trans_vol_prop_t1t3,business_industry_manufacturing,business_industry_retail,business_industry_services,business_structure_company,business_location_urban
3,2,4,3,0,1,0,19,48238,5176,378682,52747,3530,11541,321,13324,14628,506,6,233268,0,2,0,36478,0,0.2,5244,-434.6666666666667,0.10730129773207844,7.179213983733672,0.1437578814627995,0.9108558928083128,447.10255756446304,335.865873679432,0.3058660428039165,True,False,False,True,True
19,3,1,0,1,1,0,10,58331,5285,138106,55749,7809,14470,0,14840,16723,507,9,213363,0,0,0,19068,0,0.19,3210,-627.6666666666666,0.0906036241449658,2.477282103714865,0.1683448709880428,0.8874005860192549,296.7221481681075,898.7805980800788,0.5396682791983414,True,False,False,False,False
6,3,5,0,1,0,0,12,49968,12372,400476,80785,3856,8530,496,11393,9591,514,4,86096,0,0,0,44539,0,0.15,21824,600.6666666666666,0.24759846301633046,4.957306430649254,0.4899975302543838,1.1878844750286728,189.41875829711842,351.11261512644165,0.4520515826494724,False,False,True,False,False
14,7,4,0,0,1,0,6,56135,11548,486457,232944,8049,41470,513,13114,12599,519,6,551424,0,0,0,12103,0,0.2,169,171.66666666666666,0.20571835753095216,2.0883001923209012,0.013963480128893663,1.0408762600206365,194.47788642638187,256.5933169867122,0.19409211478176996,False,True,False,False,True
10,9,4,0,0,1,1,5,45995,12881,139848,19453,2849,11242,0,11914,11293,519,6,106536,0,1,1,13987,1,0.2,2885,207.0,0.2800521795847375,7.189019688479926,0.20626295846142848,1.054989816700611,410.74875354418094,398.20705143401204,0.2534246575342466,False,True,False,False,False
4,2,2,2,0,1,0,8,51600,10510,432723,212197,6411,30703,0,14951,15652,513,6,448020,0,0,0,31302,0,0.17,5321,-233.66666666666666,0.20368217054263565,2.039251261799177,0.16998913807424446,0.9552133912599029,191.72568102193532,538.2151376841178,0.20880695697488844,True,False,False,False,False
6,1,2,2,3,1,1,22,41772,4000,410486,133001,2221,4753,446,10397,11788,507,6,578148,0,0,0,22783,0,0.18,16062,-463.6666666666667,0.09575792396820837,3.0863376967090472,0.7049993416143616,0.8819986426874787,405.0012050782541,373.66098565195205,0.46728382074479274,True,False,False,False,False
3,6,1,0,0,1,0,9,58161,14704,420379,54479,6710,22046,200,13484,12968,519,3,232353,1,0,0,39772,1,0.15,28172,172.0,0.25281546053197157,7.7163494190422,0.708337523886151,1.03979025293029,893.6169891815773,996.2473994483922,0.30436360337476187,False,True,False,True,False
17,6,2,0,2,0,1,13,996337,52402,8487647,3295731,97139,541278,0,245558,293805,567,6,287556,0,3,1,47318,0,0.2,8596,-16082.333333333334,0.05259465421840201,2.5753458034044647,0.181664482860645,0.835785640135464,251.96137521644323,618.0378997766627,0.17946230957105222,False,True,False,False,True
4,5,4,1,0,1,0,11,42431,2180,344618,74351,3998,7398,0,9512,10505,503,5,139485,0,1,0,32189,0,0.2,2910,-331.0,0.051377530579057765,4.6350149964358245,0.09040355400913355,0.9054735840076155,271.6552980648527,185.68258471507758,0.5404163287374967,False,True,False,True,True
14,5,3,0,0,1,1,7,51007,7354,353676,77873,4426,10100,0,12685,13088,512,2,163940,0,1,0,18222,0,0.19,630,-134.33333333333334,0.1441762895288882,4.54170251563443,0.03457359236088245,0.969208435207824,381.4338949968794,754.7791358038226,0.4382178217821782,False,False,True,False,False
15,3,3,0,0,1,1,5,48265,13061,302232,93603,6298,17479,0,12797,14487,517,6,294372,0,1,0,42955,0,0.19,5298,-563.3333333333334,0.27061017300321144,3.2288708695234125,0.12333837737166803,0.8833436874439152,63.380627879002894,406.5956725561255,0.3603180960009154,False,False,True,True,False
17,0,4,0,0,1,0,5,47209,12138,346962,43017,3052,12896,199,12384,14317,518,8,126656,0,0,0,44554,0,0.18,44554,-644.3333333333334,0.2571119913575801,8.065694957807379,1.0,0.8649856813578264,629.7515103703871,624.4797915764079,0.23666253101736973,False,False,True,False,True
1,6,2,0,1,1,1,5,56544,3739,306624,60116,4174,7934,0,12556,11057,505,3,195960,1,0,1,31884,1,0.14,5188,499.6666666666667,0.06612549518958687,5.100538958014505,0.16271484129971145,1.1355702270055168,620.2244469272442,360.2630985704801,0.5260902445172675,True,False,False,True,False
17,6,2,1,0,1,1,11,280716,28170,763947,211113,26931,112217,2703,57587,51595,537,5,400815,0,1,0,43046,0,0.18,8394,1997.3333333333333,0.10035053221049031,3.618663938270026,0.1950006969288668,1.1161352844267856,535.9757433703704,711.9276624857887,0.23999037578976448,False,False,True,False,False
18,7,4,0,0,1,1,14,253236,27053,2078773,795082,13317,65881,0,73748,77205,535,2,163960,0,0,0,29181,0,0.19,11064,-1152.3333333333333,0.10682920279897012,2.6145391292973557,0.37915081731263495,0.9552231073117026,654.501697549078,922.0807727245341,0.20213718674579925,False,False,False,True,False
3,9,2,0,0,1,1,3,50881,3276,138094,24151,7721,29971,429,14047,15784,504,5,132170,0,1,0,38970,0,0.19,11691,-579.0,0.0643855270140131,5.717941286075111,0.3,0.8899518499746579,820.6997111325313,38.97884499926207,0.2576156951719996,True,False,False,False,True
7,3,2,0,0,0,0,7,319361,17094,748701,272513,20832,26671,2186,92205,100578,526,1,58181,0,0,0,47907,0,0.18,8983,-2791.0,0.05352563400039454,2.7473955370936434,0.18750913227712027,0.9167511781900615,264.556624517869,306.992914204131,0.7810730756252109,False,False,False,False,True
9,3,2,0,0,1,1,11,52175,12703,425594,124824,8675,40004,168,15615,18138,521,2,132908,0,0,0,40191,2,0.17,5861,-841.0,0.2434690943938668,3.409552650131385,0.14582866810977582,0.860899768441945,280.5472878727935,260.0583570494538,0.21685331466853314,True,False,False,True,False
4,0,1,0,0,1,1,12,870984,67133,7610511,1050161,44735,176987,0,232504,266511,601,3,195441,0,0,0,1271,0,0.15,740,-11335.666666666666,0.07707719085540032,7.246994508461084,0.5822187254130606,0.872399263069817,59.84741720000986,882.3911842673093,0.2527586771909801,False,False,False,False,False
14,0,3,0,0,1,0,11,312336,68313,2542444,725795,14767,61770,0,81133,68323,582,6,72588,0,1,0,35227,0,0.18,17437,4270.0,0.2187163823574612,3.5029781136546823,0.4949896386294604,1.1874917670476999,47.11529638209899,753.0875707193163,0.23906427068156064,False,False,True,True,False
2,8,4,0,1,1,1,14,259891,53341,1304009,273192,26376,100726,1032,70989,82271,588,2,7000,0,3,0,48834,0,0.17,13531,-3760.6666666666665,0.20524373679734967,4.773232744736303,0.27708154154892084,0.862867839214304,787.6246437171671,776.7460033746595,0.26185890435438713,True,False,False,True,True
16,4,4,1,1,1,1,6,355708,95642,2075190,284568,57047,259922,0,93285,86363,654,9,34353,0,1,1,16155,0,0.2,1885,2307.3333333333335,0.268877843624546,7.292422197857806,0.11668214175177964,1.0801500642636315,279.46203780358934,354.4597821833675,0.21947738167604128,False,False,True,False,False
17,5,3,1,0,1,0,9,43313,4257,394014,104563,2086,4526,396,10883,9007,505,2,17640,0,1,0,49951,0,0.16,3590,625.3333333333334,0.09828457968739178,3.7681971634325717,0.07187043302436388,1.2082824469856779,212.24376487821596,97.2883391991396,0.4608926204153778,True,False,False,False,False
8,1,5,0,1,1,1,14,1173531,74239,2594209,562798,169959,323160,3613,260974,291103,619,5,138850,1,0,0,49249,0,0.19,2545,-10043.0,0.06326121764145984,4.609485108333718,0.05167617616601352,0.89650055135124,247.08005375736641,294.7799232369426,0.5259283327144448,False,False,True,False,False
19,4,3,2,0,0,0,10,44200,7482,200627,74116,5259,5729,298,11089,10055,512,7,387541,0,0,0,41576,0,0.18,12819,344.6666666666667,0.1692760180995475,2.706932376275028,0.3083269193765634,1.102834410740925,365.1288938415311,501.79964532660927,0.9179612497818118,False,False,False,False,False
10,4,1,0,0,1,0,3,40147,5687,122030,48564,1734,10368,0,8643,9093,508,8,404296,0,0,1,32443,0,0.19,15086,-150.0,0.1416544200064762,2.5127666584301127,0.4650001541164504,0.9505113823820521,936.3959168555389,618.5403761897715,0.16724537037037038,False,False,True,False,True
16,6,3,1,0,1,1,18,41987,7643,353672,144942,3042,6792,233,9191,7480,513,8,580768,0,1,0,6115,1,0.19,411,570.3333333333334,0.18203253387953414,2.4400932786907865,0.06721177432542927,1.2287433155080214,917.5869723859936,26.093214402782117,0.44787985865724383,False,False,False,False,True
1,7,4,0,0,1,0,8,49613,5423,316358,72478,4327,6023,0,12775,15050,506,8,753200,0,1,0,8167,1,0.2,551,-758.3333333333334,0.10930602866184266,4.364883136951903,0.06746663401493816,0.8488372093023255,92.03944532974107,964.4336996324793,0.718412751120704,False,False,True,False,False
4,8,4,0,2,1,0,19,59050,4520,480371,183473,6916,34248,492,13007,10920,506,6,329358,0,0,1,12692,1,0.16,4301,695.6666666666666,0.07654530059271804,2.61821085391311,0.3388748818153167,1.191117216117216,377.0190913252849,483.5849427509117,0.20193879934594722,False,True,False,False,False
10,1,1,0,0,1,0,4,50574,7172,398775,145861,5050,17453,553,12377,11595,512,2,58932,0,0,0,35242,0,0.16,20352,260.6666666666667,0.14181199825997548,2.7339384756720437,0.5774927643153056,1.0674428633031479,324.3657375234826,324.3980368577783,0.2893485360682977,False,False,False,False,False
17,8,2,0,1,1,1,18,53671,15103,195394,31581,3617,18216,0,12385,10977,518,1,90156,0,1,0,33294,0,0.15,11930,469.3333333333333,0.2813996385385031,6.187074506823723,0.3583228209286959,1.1282681971394735,588.3382482077983,994.5331034541251,0.1985617039964866,False,False,False,True,False
1,4,4,1,0,0,1,4,58066,12340,260250,106983,6445,20888,0,12676,12803,516,6,508410,0,0,0,15764,0,0.15,1222,-42.333333333333336,0.21251679123755726,2.4326294831889177,0.07751839634610505,0.990080449894556,393.1610563563832,833.0372783977098,0.30855036384527,False,False,False,False,False
18,9,3,0,0,1,1,12,57153,15979,375570,124829,5823,15239,0,12023,14171,521,2,169164,0,0,0,22111,0,0.16,1188,-716.0,0.27958287403985793,3.0086758685882287,0.05372891321061915,0.8484228353680051,141.9159459258751,170.838052320756,0.38211168711857735,True,False,False,False,False
15,0,4,1,1,1,0,10,47364,12963,361724,101238,6231,7468,274,11160,11871,517,5,53310,0,2,0,45126,0,0.18,4061,-237.0,0.2736888776285787,3.5730061834489026,0.08999246554092984,0.9401061410159212,233.9701148881339,467.9792563855842,0.8343599357257633,False,False,True,True,False
12,0,2,0,1,0,1,11,326001,55529,1997687,864933,20693,28859,2688,96027,91078,577,2,143938,0,1,0,47901,0,0.15,13572,1649.6666666666667,0.1703338333317996,2.3096436371372118,0.2833343771528778,1.0543380399218252,717.8734244164591,484.98554736496635,0.7170380124051422,True,False,False,True,True
16,5,2,0,0,1,0,15,59270,17589,399827,123382,3608,11382,547,12046,13650,527,3,14715,0,0,0,20548,0,0.17,1070,-534.6666666666666,0.2967605871435802,3.2405618323580425,0.05207319447148141,0.8824908424908425,562.446831974725,342.4286088548587,0.3169917413459849,True,False,False,True,False
10,9,2,0,0,1,1,9,49487,8697,392349,147355,6428,15488,0,14826,15680,513,4,30000,0,1,0,49850,0,0.15,6924,-284.6666666666667,0.17574312445692808,2.6626107020460794,0.13889669007021063,0.9455357142857143,247.7138598513573,747.0453621851319,0.4150309917355372,True,False,False,False,False
3,1,3,0,0,0,0,5,46703,10579,195428,83325,5552,25473,175,13845,13604,516,5,164185,0,0,0,30442,1,0.17,1154,80.33333333333333,0.2265164978695159,2.3453705370537055,0.037908153209381776,1.01771537783005,905.9779979356276,658.8244770186253,0.2179562674204059,False,False,True,False,False
6,0,1,1,1,1,1,17,284725,77965,2559259,1191354,43409,205016,1947,62058,70761,591,5,370325,0,0,0,49093,1,0.17,11148,-2901.0,0.27382562121345155,2.1481935679907065,0.22707921699631312,0.877008521643278,375.0262464439683,228.22286429790816,0.21173469387755103,True,False,False,False,True
3,6,5,0,0,0,0,13,48518,13527,249854,79076,5296,22753,266,13551,14944,516,2,30356,0,0,0,48829,0,0.13,8626,-464.3333333333333,0.27880374294076427,3.159669179017654,0.17665731430092774,0.9067853319057816,435.3171711723883,526.2185563539533,0.2327605150969103,False,True,False,False,False
17,8,4,2,1,1,1,15,251440,53114,2442814,1097163,30583,163501,973,72151,84791,561,1,98456,0,0,0,39250,0,0.17,5838,-4213.333333333333,0.211239261851734,2.226482300259852,0.14873885350318472,0.8509275748605395,982.084292547623,929.108319469129,0.18705084372572645,False,False,False,True,True
15,2,1,0,0,1,1,13,59129,3313,290855,41705,3540,14621,356,13524,14322,504,9,391608,0,0,0,38588,1,0.18,2026,-266.0,0.05603003602293291,6.974103824481477,0.052503368922981235,0.9442815249266863,128.50377141602843,95.53994002416577,0.24211750222283018,False,False,False,False,True
4,8,4,0,1,1,1,14,44478,4729,320924,119397,5813,8668,0,11627,11552,508,9,302049,0,1,1,16257,0,0.14,3712,25.0,0.10632222671882728,2.687873229645636,0.22833241065387216,1.0064923822714682,793.4826596127779,585.3703523071069,0.6706275957544993,True,False,False,False,False
9,6,4,0,0,1,0,5,45723,3363,370845,103802,3889,14790,0,9859,8911,505,3,299097,0,1,0,30384,0,0.2,5317,316.0,0.07355160422544453,3.572619024681605,0.17499341758820433,1.1063853664010774,998.6177761528447,267.15161988853276,0.262947937795808,False,False,True,True,False
11,0,4,0,1,0,0,13,54260,9315,410262,90265,8624,26955,316,11177,13102,514,2,145634,0,0,0,40268,0,0.16,12584,-641.6666666666666,0.1716734242535938,4.545083919570154,0.31250620840369525,0.8530758662799572,390.8683611772585,805.52866221725,0.3199406418104248,False,False,True,False,False
17,1,4,0,0,1,0,8,46677,9842,183734,43077,7153,23962,0,12057,12521,516,9,328482,0,0,0,11784,0,0.18,4360,-154.66666666666666,0.21085331105255264,4.265245954917938,0.3699932111337407,0.9629422570082262,748.5872907982318,883.3252741467754,0.2985143143310241,False,True,False,False,False
9,3,2,0,0,1,1,8,247949,25863,950682,456011,38315,178688,2003,72483,78391,543,6,127278,0,2,0,11677,0,0.18,1912,-1969.3333333333333,0.1043077407047417,2.0847786566552124,0.16374068682024492,0.9246342054572592,338.4313265550446,339.9390210269575,0.21442402399713467,True,False,False,False,True
2,0,4,0,2,0,0,9,42428,10018,343787,75831,4787,5530,0,12182,12205,516,2,6372,0,3,0,38425,0,0.19,11335,-7.666666666666667,0.23611765815027813,4.533594440268492,0.29499024072869223,0.9981155264235969,774.3472712152851,504.3473459290415,0.8656419529837251,False,False,True,True,False
8,6,4,0,0,1,0,9,48479,13334,322868,56263,5122,27012,0,14471,14599,517,1,99064,0,0,0,4974,0,0.16,2902,-42.666666666666664,0.275046927535634,5.738549313047651,0.5834338560514676,0.9912322761833002,221.20985338589304,805.8398544041361,0.18961942840219162,False,False,True,False,False
18,7,5,0,2,1,0,12,354821,20888,1116082,491176,44834,208865,0,99076,104832,530,1,34387,0,0,0,27592,1,0.19,1023,-1918.6666666666667,0.05886911992243977,2.2722649315113115,0.037075964047550015,0.9450931013431013,196.06376002402092,778.9138272722597,0.21465539942067843,False,False,True,True,False
14,6,4,0,0,0,1,8,42320,7947,85976,24222,4110,18540,0,10390,10026,511,9,162324,0,1,2,23575,0,0.18,5746,121.33333333333333,0.1877835538752363,3.5495004541326067,0.24373276776246022,1.0363056054258928,31.368183168550612,136.63058752306046,0.22168284789644013,False,True,False,True,False
6,0,2,3,0,0,0,15,57281,13153,155737,46146,4201,23557,494,13737,12979,516,1,37958,0,0,0,1146,0,0.16,96,252.66666666666666,0.2296223878773066,3.374875395483899,0.08376963350785341,1.058402034055012,504.7050820391634,489.5075453044524,0.17833340408371184,False,False,False,False,True
10,9,4,0,0,0,1,14,57086,5420,284460,136412,4052,13688,129,13111,14401,509,7,401219,0,1,0,19673,0,0.17,6041,-430.0,0.09494446974739866,2.085300413453362,0.3070706043816398,0.910422887299493,414.3112149933772,121.63179303529215,0.2960257159555815,False,False,True,False,False
10,3,2,0,1,0,0,4,45795,6230,120707,51758,1915,3029,192,12101,14013,509,3,197343,0,0,1,33188,0,0.18,4646,-637.3333333333334,0.1360410525166503,2.3321418911086207,0.1399903579607087,0.8635552701063298,63.35898566607656,27.371846930919762,0.632221855397821,True,False,False,True,False
11,2,4,0,0,1,0,10,41009,8907,244247,39229,2402,7217,314,11555,12832,514,2,138696,0,0,1,19905,0,0.17,14282,-425.6666666666667,0.2171962252188544,6.226184710290856,0.7175081637779452,0.9004831670822943,266.24741417408706,799.8635730433605,0.3328252736594153,False,False,False,False,False
8,0,3,2,1,1,1,8,58683,4362,170045,82908,2969,8750,405,17293,14553,506,6,77838,0,1,0,7426,0,0.2,1176,913.3333333333334,0.07433157814017688,2.051008346601052,0.15836251009964988,1.188277331134474,786.483371756535,481.62912490675814,0.33931428571428573,False,True,False,False,False
4,4,2,0,1,1,1,9,51024,10545,112010,30071,6328,30574,256,14795,15096,516,1,28660,0,2,1,37542,0,0.2,24402,-100.33333333333333,0.20666745061147695,3.7248511855275845,0.649992008949976,0.9800609432962374,275.1794278142011,752.902401106275,0.20697324524105448,True,False,False,True,True
8,1,2,0,1,1,1,13,42868,5776,154585,33489,6851,32849,0,9505,9348,509,8,741184,0,2,1,24733,1,0.16,1937,52.333333333333336,0.13473919940281795,4.615993311236525,0.07831641935875147,1.0167950363714164,344.68924900675137,243.1520281150633,0.20856038235562727,False,True,False,True,False
12,9,1,1,2,1,0,13,322740,72088,1085386,325696,16878,87137,0,78132,84723,601,8,487656,0,1,1,26913,1,0.17,7956,-2197.0,0.22336245894528103,3.3325125270190608,0.295619217478542,0.922205304344747,429.57167959419394,503.0979559046407,0.19369498605643987,False,True,False,False,False
9,0,3,0,0,1,1,14,44460,5705,223973,92228,1897,11307,0,11256,9010,508,4,206100,0,0,0,43741,0,0.17,37289,748.6666666666666,0.12831758884390462,2.4284707464110684,0.8524953704762123,1.2492785793562708,33.13005642537781,624.6320938936972,0.16777217652781462,False,False,False,False,False
5,6,4,0,1,1,1,10,55125,5865,112221,51966,6805,18610,598,11746,11515,509,5,260035,0,0,0,8675,0,0.2,8588,77.0,0.10639455782312925,2.1595081399376514,0.989971181556196,1.0200607902735563,288.6581733511927,823.8604866527062,0.3656636217087587,True,False,False,True,False
14,9,4,0,0,0,1,14,42669,10608,133916,51444,2190,10009,544,10347,10287,515,8,145232,0,2,0,4167,0,0.15,1754,20.0,0.24861140406384025,2.6031412798382707,0.4209263258939285,1.0058326042578012,7.289460250463398,133.12455086851304,0.21880307723049255,False,True,False,True,False
7,7,5,0,1,1,0,11,47008,13541,284225,75204,2960,6415,0,12321,9892,519,9,546255,0,0,1,10332,0,0.19,1304,809.6666666666666,0.2880573519400953,3.779386734748152,0.1262098335269067,1.2455519611807522,900.1337040177781,962.6843247503552,0.46141855027279816,True,False,False,False,True
13,1,3,3,0,0,1,4,50104,12049,374802,117411,4325,14692,478,10376,11485,514,9,466812,0,1,0,17471,1,0.19,2067,-369.6666666666667,0.24047980201181543,3.192222193831924,0.11831034285387212,0.903439268611232,700.2467441185623,307.0818040755745,0.29437789273073783,False,False,False,False,False
14,7,2,0,0,1,1,2,46299,6135,251034,56738,3361,8860,415,11126,8923,508,9,71793,0,0,0,43029,0,0.16,12102,734.3333333333334,0.13250826151752737,4.424442172794247,0.2812521787631597,1.2468900593970638,882.6045423952925,472.1955678085431,0.3793453724604966,True,False,False,False,True
9,3,3,1,1,1,1,14,293473,85479,1091850,160200,25211,40477,2171,87181,84134,619,3,38070,0,0,0,32755,0,0.18,14057,1015.6666666666666,0.2912669990084267,6.8155430711610485,0.4291558540680812,1.0362160363230086,837.7096162564906,203.730065889849,0.622847543049139,False,False,False,True,False
3,8,2,3,0,1,1,13,54077,15681,231057,112841,5571,15675,0,16186,15413,520,4,205640,0,0,0,25917,0,0.16,2743,257.6666666666667,0.2899754054403906,2.047633395662924,0.10583786703707991,1.0501524686952572,110.02779843476695,646.3385826152537,0.3554066985645933,False,False,False,False,False
5,3,3,0,0,1,1,13,52143,15115,195634,28579,5976,28481,405,12830,11848,519,3,54786,1,0,2,48315,1,0.18,4681,327.3333333333333,0.28987591814816943,6.845375975366528,0.09688502535444479,1.0828831870357867,63.34292337921954,188.70627157957554,0.20982409325515256,False,True,False,True,True
8,7,1,0,1,0,1,15,43336,4822,302638,98287,2849,11654,585,12540,13860,506,6,147318,1,0,2,43354,0,0.15,2520,-440.0,0.11127007568764999,3.0791254184174917,0.0581261244637173,0.9047619047619048,405.3831446584951,796.4592260580299,0.24446541959842114,False,True,False,True,False
1,9,4,2,0,0,0,14,46506,9230,459520,81046,2700,3336,0,10115,11781,514,4,256200,0,1,1,49223,0,0.16,1326,-555.3333333333334,0.19846901475078485,5.6698664955704166,0.026938626251955387,0.8585858585858586,909.1980954310911,214.58298876943704,0.8093525179856115,False,True,False,False,True
11,8,2,2,0,1,0,15,58641,5502,441538,125150,9392,25034,163,13352,11388,507,1,95631,0,1,0,48402,0,0.16,17600,654.6666666666666,0.09382513940758172,3.5280703156212545,0.3636213379612413,1.1724622409553915,710.3734494234712,794.6618906109244,0.37516976911400496,False,False,True,False,False
5,7,4,0,1,1,1,17,47718,3400,301489,110470,6288,19793,142,13081,13306,504,2,78692,1,0,0,36836,0,0.15,8104,-75.0,0.07125193847185549,2.729148185027609,0.22000217178846782,0.9830903351871336,83.88490972565276,285.46777271191206,0.3176880715404436,False,True,False,False,True
4,7,4,0,0,0,0,13,50944,9483,114690,30116,5110,9879,588,13388,14171,516,8,590912,1,1,0,32117,1,0.18,30190,-261.0,0.1861455716080402,3.8082746712710853,0.9400006227231684,0.944746312892527,367.56108508995686,515.0084880586234,0.5172588318655734,False,False,True,False,True
18,8,3,0,2,0,1,15,49158,4846,403078,71870,2360,11111,527,11754,11047,506,9,872118,0,0,0,10362,0,0.17,1565,235.66666666666666,0.09858008869360023,5.608431890914151,0.15103261918548544,1.06399927582149,294.4444683332488,122.04642477986837,0.2124021240212402,False,True,False,True,True
6,9,4,1,0,0,0,5,46161,10618,448063,46251,5152,6363,0,9710,10695,516,9,791892,0,0,0,35354,0,0.16,5347,-328.3333333333333,0.2300210134095882,9.687639186179759,0.15124172653730836,0.9079008882655446,652.4687825017769,620.4470091466534,0.8096809680968097,False,True,False,False,False
9,3,3,1,1,1,0,8,323758,41092,1938354,959461,31436,131535,2926,87189,98412,553,6,401508,0,2,0,17051,0,0.14,1421,-3741.0,0.12692196022955418,2.020253037903573,0.08333822063222099,0.8859590293866602,402.17713577910007,851.7917421326056,0.23899342380355038,True,False,False,False,True
14,5,5,0,0,1,1,18,44403,4276,119595,14274,3600,18322,309,12644,14616,507,8,425776,0,3,0,21198,0,0.15,2349,-657.3333333333334,0.09629979956309258,8.378520386717108,0.11081234078686669,0.8650793650793651,705.4618118330521,423.5704521338689,0.19648509987992577,True,False,False,True,False
12,0,1,0,1,1,1,10,1165279,158626,5549008,1636263,78294,440223,2693,261759,299808,684,5,90415,0,0,0,31805,0,0.19,5904,-12683.0,0.13612705626721155,3.391269007488405,0.18563119006445528,0.873088776817163,625.5007804401074,912.968873481195,0.17785077108647207,False,False,False,False,True
4,2,2,0,0,1,0,4,56317,13489,386536,89268,5675,26012,0,14065,11898,522,4,42756,0,2,0,20840,1,0.15,1389,722.3333333333334,0.23951915052293268,4.330062284357217,0.06665067178502879,1.182131450663977,943.9157611098376,128.48993137764197,0.21816853759803168,True,False,False,False,True
3,3,3,2,0,1,1,16,49601,6056,218275,69200,7666,18717,0,12524,11579,507,4,169792,0,1,0,3128,0,0.18,2064,315.0,0.12209431261466502,3.1542630057803467,0.659846547314578,1.0816132653942483,744.8797310372352,280.8879225724168,0.409574183896992,False,True,False,False,False
19,1,3,1,1,1,1,6,42386,8669,97744,29254,3977,20819,443,10451,11139,511,7,166803,0,3,1,10898,0,0.19,2838,-229.33333333333334,0.2045250790355306,3.341218294934026,0.2604147550009176,0.9382350300745129,235.05104783380503,994.8350630452021,0.19102742686968635,False,False,True,False,False
5,4,2,1,0,1,0,16,296260,71276,1142315,506946,42948,102772,2536,81712,74209,609,5,332450,0,0,2,46118,0,0.18,9480,2501.0,0.24058597178154323,2.2533267843123332,0.205559651329199,1.1011063348111414,789.3161276059641,99.58660632047423,0.41789592496010586,False,False,False,False,False
17,2,4,0,2,1,1,10,57730,5223,366952,130211,5781,5784,0,16225,17375,507,6,248826,1,0,0,24656,0,0.16,11835,-383.3333333333333,0.09047289104451758,2.818133644622958,0.48000486696950034,0.9338129496402877,183.39648873103542,18.41950177378815,0.9994813278008299,False,False,False,True,False
7,8,4,0,1,1,0,11,51987,7379,482811,147631,5059,8651,0,10854,12183,512,9,762021,0,1,0,9783,2,0.18,3644,-443.0,0.1419393309865928,3.2703903651672075,0.3724828784626393,0.8909135680866782,359.2990813673963,42.22429314491593,0.5847878857935499,True,False,False,True,False
12,6,5,1,0,0,0,12,44840,12170,381937,155097,3298,3807,454,10878,12416,517,2,133974,0,1,0,25082,0,0.19,8124,-512.6666666666666,0.2714094558429973,2.4625685861106277,0.32389761582011006,0.8761275773195877,603.9904316638911,938.7174010928173,0.8662989230365117,True,False,False,True,True
19,5,4,2,0,1,1,8,49997,7754,279269,96950,5307,28971,458,11669,13561,513,5,267250,0,0,0,32044,0,0.2,2448,-630.6666666666666,0.1550893053583215,2.8805466735430634,0.07639495693421545,0.8604822653196667,975.4063545655827,974.9885467035069,0.1831831831831832,False,True,False,True,False
5,8,4,0,0,1,1,5,54016,9083,339143,59555,7797,44424,0,10960,9150,511,6,301668,0,2,0,11150,0,0.17,6081,603.3333333333334,0.16815388033175355,5.694618419947948,0.5453811659192825,1.1978142076502731,141.90298551049386,278.9088291058981,0.17551323608860075,False,True,False,False,True
1,8,5,0,1,1,0,10,50262,11811,447963,132054,4798,11949,0,12672,11414,514,6,319542,0,1,0,33887,0,0.19,3022,419.3333333333333,0.23498865942461503,3.3922713435412786,0.08917874111016023,1.1102155247941126,69.94706616663949,232.628864569293,0.401539877814043,True,False,False,False,False
3,3,5,0,1,1,1,8,50733,14167,443537,121513,7179,8480,0,13182,11263,521,9,725616,0,0,0,18472,0,0.19,2494,639.6666666666666,0.2792462499753612,3.650119740274703,0.13501515807708964,1.1703808931900914,338.0646291754671,864.4640214643016,0.8465801886792453,False,False,False,True,False
16,3,2,1,0,1,1,7,252123,63722,817719,325071,26264,31773,0,55209,62454,587,3,162201,0,1,0,30145,0,0.16,3190,-2415.0,0.25274171733637946,2.515508919589874,0.10582186100514182,0.8839946200403497,913.7459908244218,56.066144425923284,0.8266137915840494,False,False,False,False,True
6,2,3,0,1,1,1,12,46010,7901,171260,30746,3860,19645,192,10708,10277,511,2,69954,0,0,0,26644,0,0.2,1066,143.66666666666666,0.1717235383612258,5.57015546737787,0.040009007656508035,1.0419383088449936,373.5369714475826,494.6783223243981,0.1964876558920845,False,True,False,True,False
16,4,4,0,0,1,1,7,975831,85577,4354760,1131101,64892,202979,4814,224441,195252,598,1,72801,0,0,0,28171,1,0.16,3287,9729.666666666666,0.08769653761768174,3.850018698595439,0.11668027404068013,1.149493987257493,86.90249203034861,558.4728420928718,0.31969809684745715,False,False,False,True,False
